,6HLL_lig-to-AF_6E59,6HLO_lig-to-AF_6E59,6E59_lig-to-AF_6E59,6HLP_lig-to-AF_6E59,6J21_lig-to-AF_6E59,6J20_lig-to-AF_6E59
542,,,7.780905306432147,,,
543,,,9.213716657176821,,,
544,,,7.895386294474444,,,
545,,,9.759593543062543,,,
546,,,9.181685545980985,,,
547,,,9.581861217443537,,,
548,,,11.617839395299153,,,
549,,,9.737616705882242,,,
550,,,9.650698196615757,,,
551,,,9.77254045909623,,,
552,,,10.195934941752613,,,
553,,,10.039741987005309,,,
554,,,9.465000913347659,,,
555,,,8.030093274933575,,,
556,,,11.299178923490677,,,
557,,,8.737519902223752,,,
558,,,9.59830586172909,,,
559,,,11.506498383117039,,,
560,,,4.8132252199801355,,,
561,,,9.03780878128452,,,
562,,,7.98699967448965,,,
563,,,9.601403709032342,,,
564,,,9.240426655362613,,,
565,,,9.57461343838356,,,
566,,,11.455282097524814,,,
567,,,9.243967087912225,,,
568,,,8.118230836292321,,,
569,,,11.961920171252272,,,
570,,,7.702179168227891,,,
571,,,9.588645649816716,,,
572,,,9.915187415455522,,,
573,,,10.87505090525123,,,
574,,,10.334014026065248,,,
575,,,11.51084327033474,,,
576,,,9.80797669017423,,,
577,,,10.319090046380584,,,
578,,,10.603069041231622,,,
579,,,9.588455478357456,,,
580,,,11.78997655136589,,,
581,,,9.884186073196172,,,
582,,,10.90083416524985,,,
583,,,9.922525055223637,,,
584,,,9.721463961884286,,,
585,,,11.8980356701736,,,
586,,,8.097152689097264,,,
587,,,9.233518504060916,,,
588,,,10.079668005491595,,,
589,,,10.160054230490049,,,
590,,,9.406062795045308,,,
591,,,9.51407374234173,,,
592,,,10.380974878525407,,,
593,,,9.61112936404191,,,
594,,,11.383200288359745,,,
595,,,10.264546225408472,,,
596,,,8.913330175369115,,,
597,,,9.655427016204623,,,
598,,,11.06600871921615,,,
599,,,10.477933390017073,,,
600,,,6.52854554452842,,,
601,,,9.374924809486373,,,
602,,,9.570691016074113,,,
603,,,9.587618505707866,,,
604,,,9.176826651036698,,,
605,,,8.916464216331887,,,
606,,,10.164902042430805,,,
607,,,10.088088200059902,,,
608,,,9.641521293209275,,,
609,,,11.476817372926098,,,
610,,,9.334157289370063,,,
611,,,10.754885709666377,,,
612,,,9.841923252748588,,,
613,,,9.767090294992718,,,
614,,,8.949843205652341,,,
615,,,9.398787268181795,,,
616,,,9.784220524799247,,,
617,,,10.059583475427958,,,
618,,,10.12630146438489,,,
619,,,11.862665545011355,,,
620,,,9.896005454337434,,,
621,,,9.221465437166955,,,
622,,,10.034468961259538,,,
623,,,10.073364671922846,,,
624,,,9.89594340905889,,,
625,,,9.55277459672936,,,
626,,,10.90910388196416,,,
627,,,7.634314017382,,,
628,,,9.22064083584706,,,
629,,,10.788843216400542,,,
630,,,10.013455644395092,,,
631,,,9.538275600012486,,,
632,,,6.523153677711253,,,
633,,,9.86726369345139,,,
634,,,9.760210048500753,,,
635,,,10.119446447653724,,,
636,,,10.213008631078704,,,
637,,,6.265398344243792,,,
638,,,12.205037575992904,,,
639,,,9.226131871483755,,,
640,,,10.081597973795958,,,
641,,,10.368935349643603,,,
642,,,10.371993394503406,,,
643,,,9.7984520197036,,,
644,,,10.341727012704684,,,
645,,,10.572190087171661,,,
646,,,9.59817177958005,,,
647,,,8.721009081168802,,,
648,,,9.39607951673738,,,
649,,,9.81675083068828,,,
650,,,9.25489404275724,,,
651,,,8.362301750419,,,
652,,,9.473100299616455,,,
653,,,10.108624957600208,,,
654,,,11.97786091832066,,,
655,,,9.979925256677749,,,
656,,,10.516654625372688,,,
657,,,9.73781953022513,,,
658,,,10.21122618310651,,,
659,,,9.584746969212727,,,
660,,,9.089036087641606,,,
661,,,11.543216820517939,,,
662,,,9.399241049446834,,,
663,,,10.026750903416605,,,
664,,,10.832872632835356,,,
665,,,9.493294822080486,,,
666,,,10.489197498282321,,,
667,,,12.333346620357313,,,
668,,,9.250032564306194,,,
669,,,10.785250615836667,,,
670,,,9.734978930687186,,,
671,,,9.643610984794922,,,
672,,,11.56147483390971,,,
673,,,10.333653472882743,,,
674,,,11.420046493751592,,,
675,,,11.047738857402235,,,
676,,,10.760034939531456,,,
677,,,10.95450279311742,,,
678,,,11.53969490886015,,,
679,,,9.624009446888286,,,
680,,,10.042588162851915,,,
681,,,10.896375577253789,,,
682,,,10.341956345462952,,,
683,,,11.112281470977056,,,
684,,,11.12431522041714,,,
685,,,11.04479516374397,,,
686,,,10.99808538227172,,,
687,,,10.22686557230349,,,
688,,,10.678852218619069,,,
689,,,11.493569266736214,,,
690,,,10.525811590760146,,,
691,,,11.201810761971148,,,
